,user_id,product_id,event_type,event_timestamp
4124,634SR3DGJNU7A6YO04H22D8V11,851266000000.0,recommendation_click,2022-11-17 08:57:38
4125,6344S8N8SME1DY41T841ZS0F2G,6556240000000.0,search_click,2022-11-17 08:59:15
4126,633R6EEI6OIG8PQ5G1OC98EPLD,189157000000.0,referral_click,2022-11-17 09:00:52
4127,634JUBIRVLEYADP2O33VLSB8KB,4565750000000.0,added_to_basket,2022-11-17 09:02:29
4128,633WV1DLRI350XOI269XVL4797,1370930000000.0,product_sold,2022-11-17 09:04:06
4129,634W6PN3LXXZN6SZ7IFS76HU7W,830368000000.0,recommendation_click,2022-11-17 09:05:43
4130,6345PB8SJYMPONPY4V56KO79LK,3829700000000.0,search_click,2022-11-17 09:07:20
4131,634SKUVP8XT9XZIGV2VRLT3HK6,3946020000000.0,referral_click,2022-11-17 09:08:57
4132,633TG8YG8LA6ELL9D6MUI4P67G,6540820000000.0,added_to_basket,2022-11-17 09:10:34
4133,634PTTLDH57C9E67ERKFUWDAVA,855878000000.0,product_sold,2022-11-17 09:12:11
4134,634921UYO0NTQKW7A0YL9X84GT,4401770000000.0,recommendation_click,2022-11-17 09:13:48
4135,634KWR6DGF1Y8UF8Y9TPDS5IBV,4616960000000.0,search_click,2022-11-17 09:15:25
4136,6340CJX6SRHK31SNKCBUARXEVO,4467890000000.0,referral_click,2022-11-17 09:17:02
4137,634OD8V1A4XZL0DFCG5H2J0Y8B,1989240000000.0,added_to_basket,2022-11-17 09:18:39
4138,63480UK5KV8L1MD1AFGFKLCCCD,4318710000000.0,product_sold,2022-11-17 09:20:16
4139,634ISMWX8J2FMMRUMS3VKQCJNL,4591710000000.0,recommendation_click,2022-11-17 09:21:53
4140,634ET9NR0330A7MG3OO3599ZKQ,1538380000000.0,search_click,2022-11-17 09:23:30
4141,634LFB1DRZWFZE7B0A8J1UA5NI,183567000000.0,referral_click,2022-11-17 09:25:07
4142,634S8Y42T5UREZXU73Q33HXA03,4673790000000.0,added_to_basket,2022-11-17 09:26:44
4143,634WTPPNHKDH8YB5TW25NAOL5E,10156774290.0,product_sold,2022-11-17 09:28:21
4144,6349AOFHHKIHUBQ2EWGBJHY8VT,4256030000000.0,recommendation_click,2022-11-17 09:29:58
4145,633KXJQY66XB03TWWNBV9BY0WD,4586980000000.0,search_click,2022-11-17 09:31:35
4146,633RY4XJ5KBNF550TC4FH4V6T9,4610560000000.0,referral_click,2022-11-17 09:33:12
4147,634LRPZ3U2KG3O16V6CTGTC3FP,4608620000000.0,added_to_basket,2022-11-17 09:34:49
4148,634XRMA04HYO38T5YUDD645736,9907334738.0,product_sold,2022-11-17 09:36:26
4149,634XF1Q2RMQ2PDVBX1VUE00IG3,194733000000.0,recommendation_click,2022-11-17 09:38:03
4150,633ZGOIJ1NYYW0VZYZ6FNL31QD,1048390000000.0,search_click,2022-11-17 09:39:40
4151,634I36Y5VBCTUL1OWRCJK7PCHS,6588960000000.0,referral_click,2022-11-17 09:41:17
4152,634U6WW5PSNCO2KZL4SL0MGUNF,175973000000.0,added_to_basket,2022-11-17 09:42:54
4153,634LR281BSUVFRXIGGRTJXMHKJ,4419500000000.0,product_sold,2022-11-17 09:44:31
4154,6341B6MANMPTSQOZF5AKVO5G17,189824000000.0,recommendation_click,2022-11-17 09:46:08
4155,633HU68R7BNBOM73Z6KXZEZQVQ,4653100000000.0,search_click,2022-11-17 09:47:45
4156,634E02S4AIVSZ0UMJ2526KDD9D,4096680000000.0,referral_click,2022-11-17 09:49:22
4157,634H3RTD42JVSWIBGMXXLLCDGK,3947890000000.0,added_to_basket,2022-11-17 09:50:59
4158,634JO3H8MTNJZNWDAYS4PRB4SQ,4585060000000.0,product_sold,2022-11-17 09:52:36
4159,633P2CFF1NY3H5HU55ED1SVXVR,4561660000000.0,recommendation_click,2022-11-17 09:54:13
4160,634LNOB0CRW29CW0A378FHU6ID,4614120000000.0,search_click,2022-11-17 09:55:50
4161,634EOS488OYYPHN6H1IOAUJQQR,1439190000000.0,referral_click,2022-11-17 09:57:27
4162,6344WU9E8QTZI31TMUW1AZ8RGI,4380310000000.0,added_to_basket,2022-11-17 09:59:04
4163,633G0EKG1SKTSHNQ9JYDQS1YX5,189204000000.0,product_sold,2022-11-17 10:00:41
4164,634ALPZNCYFSMXS1TNPI151GMS,6563460000000.0,recommendation_click,2022-11-17 10:02:18
4165,634OY5HKTNGCQYY38ZJ9CFY025,2007900000000.0,search_click,2022-11-17 10:03:55
4166,6347FK864T2TWJTDS0VBD9B2AC,198834000000.0,referral_click,2022-11-17 10:05:32
4167,634FQU799HUIJZCKIL11BN7CCN,6607720000000.0,added_to_basket,2022-11-17 10:07:09
4168,634KNJX8RGTE1UCWNETRV0TIH6,1356660000000.0,product_sold,2022-11-17 10:08:46
4169,634X24IH1ZYQ0FCG2MLZ1A4HN4,6607730000000.0,recommendation_click,2022-11-17 10:10:23
4170,634TWB7CDIJJSOIN604X5S1M0U,1517980000000.0,search_click,2022-11-17 10:12:00
4171,633PNINUABVQQNT4VIT08RUTNL,183559000000.0,referral_click,2022-11-17 10:13:37
4172,6348Y4DAS2YIT6TLYYCVDWTJO9,4380310000000.0,added_to_basket,2022-11-17 10:15:14
4173,634REODQ9YP8CK484YQCLJLAU5,10156260306.0,product_sold,2022-11-17 10:16:51
4174,634V8DEPZD02JOCQMRTDSRJZGG,1422280000000.0,recommendation_click,2022-11-17 10:18:28
4175,63485TB4LD5RB0CIAGRZEJX92Y,1370930000000.0,search_click,2022-11-17 10:20:05
4176,634XGJ7GPD003JMNYDNZZO1N8A,3923650000000.0,referral_click,2022-11-17 10:21:42
4177,6347O5QRSZVLQZY7G385XP2YZE,2815884421.0,added_to_basket,2022-11-17 10:23:19
4178,634MDTERJN79MI17WGFRVZ3VJO,3938900000000.0,product_sold,2022-11-17 10:24:56
4179,634MY60EFT3FT1ZOKBY6BDY6X5,3947890000000.0,recommendation_click,2022-11-17 10:26:33
4180,633MXGSZXH8HP0BBD7023M6USL,1759200000000.0,search_click,2022-11-17 10:28:10
4181,633917NN1JB5VOYVY6VI43360S,6592980000000.0,referral_click,2022-11-17 10:29:47
4182,634AD9WVUVVDBPX38P7YWGYQN0,4581500000000.0,added_to_basket,2022-11-17 10:31:24
4183,634PT1KWTVPCQLEB0PFEJBRKVU,4420690000000.0,product_sold,2022-11-17 10:33:01
4184,634WF3OLBJV4S7NV57C3RCX0MR,189831000000.0,recommendation_click,2022-11-17 10:34:38
4185,6349JV9V5TIVYY4L5XI95VQ5WO,4593760000000.0,search_click,2022-11-17 10:36:15
4186,634MCNIRIOUCMP8IC66MMQHCVU,3090312325.0,referral_click,2022-11-17 10:37:52
4187,633FVBNGRTDE4SHBVQR6IPLE91,4322810000000.0,added_to_basket,2022-11-17 10:39:29
4188,6341SUSEM3O6E88F9XZ6CADH9H,6563460000000.0,product_sold,2022-11-17 10:41:06
4189,634I3Q466QCPY9P4GLML84B5R8,6540830000000.0,recommendation_click,2022-11-17 10:42:43
4190,634D1FC1T3D3JL0EYNY213JFF4,9899961042.0,search_click,2022-11-17 10:44:20
4191,633YIT2VEWQAMQVNWPH5TAY8B4,6563460000000.0,referral_click,2022-11-17 10:45:57
4192,6349QQ8E0NZQF5PR0O3RAO14FR,4597750000000.0,added_to_basket,2022-11-17 10:47:34
4193,6347S3KU5I0MRPOQRYM60JL279,4322810000000.0,product_sold,2022-11-17 10:49:11
4194,634DFDX48N41L73XH8255S1OCA,6607960000000.0,recommendation_click,2022-11-17 10:50:48
4195,6347QB1GSFXJW8J1LKPJQDC1M1,1885560000000.0,search_click,2022-11-17 10:52:25
4196,634907NODFR1WIMG2KPNPDL6TK,9804022994.0,referral_click,2022-11-17 10:54:02
4197,6348BH2KO9L37EPVHM0O5GGXF1,4639210000000.0,added_to_basket,2022-11-17 10:55:39
4198,634392RVU0YZXLMWZ0CJ3SDHWS,3948980000000.0,product_sold,2022-11-17 10:57:16
4199,634S2I8LZQQ98I7M1HOKPW22DX,4256040000000.0,recommendation_click,2022-11-17 10:58:53
4200,634CFL2DY07JB8CPRV7ILG5LBM,4427570000000.0,search_click,2022-11-17 11:00:30
4201,634IQGV0P1JRPL5S0K11GDF9W2,2815205125.0,referral_click,2022-11-17 11:02:07
4202,6341EMEWGDKOU59VMHKVTICOTL,6544080000000.0,added_to_basket,2022-11-17 11:03:44
4203,634RL60QU9AEAAY2P4IIKM2Q98,1422280000000.0,product_sold,2022-11-17 11:05:21
4204,6343IDN3YG14G9AYFSFQI5HGYQ,207624000000.0,recommendation_click,2022-11-17 11:06:58
4205,633839EODPYW2I7H5CGBP1HDW0,4609220000000.0,search_click,2022-11-17 11:08:35
4206,634YO31AB4H4LDI51PMGBEY7IV,6607960000000.0,referral_click,2022-11-17 11:10:12
4207,633P4I7NJ50IO3KB12NWKW0QGA,4615650000000.0,added_to_basket,2022-11-17 11:11:49
4208,634MMXYSK2OGKTFYF2OFW4EI51,1709760000000.0,product_sold,2022-11-17 11:13:26
4209,634N2MZ3SM2GZUZ5K7OVBYY8HQ,4419490000000.0,recommendation_click,2022-11-17 11:15:03
4210,6341NICAUVISLCTNTTHX9W8SYA,6538890000000.0,search_click,2022-11-17 11:16:40
4211,634JJLKE9V4D956V1NN4452HU7,194956000000.0,referral_click,2022-11-17 11:18:17
4212,634YFW97FT5Q6BHZT4XNKXPJ26,6607330000000.0,added_to_basket,2022-11-17 11:19:54
4213,6341KRLHWQ0DQH2VXJILQHLM3P,1817900000000.0,product_sold,2022-11-17 11:21:31
4214,633PNCEM24CY1TDBYAS0SMCJAV,2013820000000.0,recommendation_click,2022-11-17 11:23:08
4215,634H2OPWONK1SYAD1DGUMSJ9KM,867285000000.0,search_click,2022-11-17 11:24:45
4216,6345M9YH6JSG78XAY1P5YW81DC,4608490000000.0,referral_click,2022-11-17 11:26:22
4217,634K74XDFX6BLJVDAUFFRHT9XV,4508460000000.0,added_to_basket,2022-11-17 11:27:59
4218,6345S9DIVK0X456W0ML2YRTMKG,3870250000000.0,product_sold,2022-11-17 11:29:36
4219,634FX5KK83AIJ55UOZ4W5LMSIK,6548750000000.0,recommendation_click,2022-11-17 11:31:13
4220,633KMDEMQKVUBZZH0QWHV29VC0,6607960000000.0,search_click,2022-11-17 11:32:50
4221,634XQ3A9M3TDH8FQZCXYMJAW9Q,1009740000000.0,referral_click,2022-11-17 11:34:27
4222,6346GKL8YCF8A7ZMR2J5PVU1AF,1810310000000.0,added_to_basket,2022-11-17 11:36:04
4223,634FHN1TF3BPYBG67C5Y4TL41A,3870300000000.0,product_sold,2022-11-17 11:37:41
4224,6346IPTRMBAH3I9DNDU7AGFY7Y,1017260000000.0,recommendation_click,2022-11-17 11:39:18
4225,634OE039IRYCTYBA21EM2IFAUE,4389780000000.0,search_click,2022-11-17 11:40:55
4226,634216K2JNI0KBF5ABMG53DXY9,4611190000000.0,referral_click,2022-11-17 11:42:32
4227,634QVD8OIANBFSXSN6DTRAZI0A,10198151058.0,added_to_basket,2022-11-17 11:44:09
4228,633LNP7FRBOLT5JUU0YECRWADN,2013720000000.0,product_sold,2022-11-17 11:45:46
4229,634996BIO41DC3SKBNVGU54CIS,9899025106.0,recommendation_click,2022-11-17 11:47:23
4230,634471FUS6FBDJ58ZEXJC29PC2,4427570000000.0,search_click,2022-11-17 11:49:00
4231,6349QQ8E0NZQF5PR0O3RAO14FR,189227000000.0,referral_click,2022-11-17 11:50:37
4232,634L1V9NT0Y9J0OQ5AZ06O4IUI,198039000000.0,added_to_basket,2022-11-17 11:52:14
4233,634I4NC0QB99A0UAR0UTOJMPAD,6545980000000.0,product_sold,2022-11-17 11:53:51
4234,634MSDD0C2IXAIHZ7MR759E0VD,851262000000.0,recommendation_click,2022-11-17 11:55:28
4235,63329GKVO1HQ4BV5LW6EUNJM9H,4596830000000.0,search_click,2022-11-17 11:57:05
4236,63455MB44KU2W1EHVDM3V9THB5,2007910000000.0,referral_click,2022-11-17 11:58:42
4237,634A07NJAYFMP8MPZCHK7QSIIL,4529420000000.0,added_to_basket,2022-11-17 12:00:19
4238,6335RC0AKRCAP78PEZ9AR1EHX8,193558000000.0,product_sold,2022-11-17 12:01:56
4239,634JDVJFFGHS5U27I3L6IRRU4V,177181000000.0,recommendation_click,2022-11-17 12:03:33
4240,634FUI1LM5TFESKWACA5LYHWX1,4603310000000.0,search_click,2022-11-17 12:05:10
4241,634LCTINA0Z2RF4A5ZXYIO22XY,4636350000000.0,referral_click,2022-11-17 12:06:47
4242,633BWXLWELKVRKY4FQYM1N7UWX,10198340242.0,added_to_basket,2022-11-17 12:08:24
4243,63493W94F44FPAVBC1Y04YNBIA,4577540000000.0,product_sold,2022-11-17 12:10:01
4244,63429FLTHD0N29V7I1O7JLF9WZ,198792000000.0,recommendation_click,2022-11-17 12:11:38
4245,6343R2FFZDDM7V55SQP2C71ZQQ,4591730000000.0,search_click,2022-11-17 12:13:15
4246,634VWAD20K3N3BFJBTDTH3RRTT,6592970000000.0,referral_click,2022-11-17 12:14:52
4247,634RXO0T2U9735BM4SWAXET74F,1356660000000.0,added_to_basket,2022-11-17 12:16:29
4248,63449Z1746017LO3OJEYSPZ3T1,4389780000000.0,product_sold,2022-11-17 12:18:06
4249,634W6PN3LXXZN6SZ7IFS76HU7W,2013120000000.0,recommendation_click,2022-11-17 12:19:43
4250,634YCV0L36JFXVB957O330LF13,6595380000000.0,search_click,2022-11-17 12:21:20
4251,634OVRLSFQ7999AKQQCOVV563P,2013770000000.0,referral_click,2022-11-17 12:22:57
4252,634LXL9Q4DQM3CFMB9FEBXZQSE,1356670000000.0,added_to_basket,2022-11-17 12:24:34
4253,634CKH9ND1SIHTX1B4S3FRRCV1,4585160000000.0,product_sold,2022-11-17 12:26:11
4254,634ET87K3CNDVQ42UN6BFI9C9Z,4584390000000.0,recommendation_click,2022-11-17 12:27:48
4255,63416GRONDL17J8KGKQ03J2X2Z,4274220000000.0,search_click,2022-11-17 12:29:25
4256,634SETKKWAT9B33WUTAHUSQS5U,2001910000000.0,referral_click,2022-11-17 12:31:02
4257,63446K3FAUAAZL6JI884DZJYJX,9805126994.0,added_to_basket,2022-11-17 12:32:39
4258,63457482NVIC6E4I0JW9UPX536,4559560000000.0,product_sold,2022-11-17 12:34:16
4259,6344JYILHSIV949W9KATLVVUBX,177177000000.0,recommendation_click,2022-11-17 12:35:53
4260,6337ZOJZUUHHBYWTEHGXEO6EO0,4588970000000.0,search_click,2022-11-17 12:37:30
4261,634EJXK8XH2CRLIYAWAG3Q2OE3,9833208722.0,referral_click,2022-11-17 12:39:07
4262,634DBN1FLDZ9PE6Y7RE9N18LW1,867285000000.0,added_to_basket,2022-11-17 12:40:44
4263,6341H0S0XT4F0T6SM7U4SBOVRT,774411000000.0,product_sold,2022-11-17 12:42:21
4264,634HC9S5X22LCLHKYURVKLVO8M,9833208722.0,recommendation_click,2022-11-17 12:43:58
4265,6338FYPLKOEWBGBQOK4TVVNEHZ,4419500000000.0,search_click,2022-11-17 12:45:35
4266,634WWCEBTJ43MFN1LWYDM77ZK6,2014270000000.0,referral_click,2022-11-17 12:47:12
4267,634745CFNXG3ZRZVSTUXDTJL8Z,4584390000000.0,added_to_basket,2022-11-17 12:48:49
4268,634M3QPG4ENOB6PPT0MBK57UXP,2046020000000.0,product_sold,2022-11-17 12:50:26
4269,634BW0FG5R7SKKFW6MXOSATL10,1568760000000.0,recommendation_click,2022-11-17 12:52:03
4270,63418VTD80M3ZC2KP9T9ZXL926,3938870000000.0,search_click,2022-11-17 12:53:40
4271,633XHUP3SVNEX35PW0JBRQDMRO,2049030000000.0,referral_click,2022-11-17 12:55:17
4272,634GOHCRCQ9YU7CKNF83CJFB2H,1937990000000.0,added_to_basket,2022-11-17 12:56:54
4273,634GG6M2IPGJGUJQMS316JCSLN,4615910000000.0,product_sold,2022-11-17 12:58:31
4274,634PI32U487J5R05C0S173G1M1,999369000000.0,recommendation_click,2022-11-17 13:00:08
4275,6337EQKKQPKJF8L99PG6XBNCOF,4608610000000.0,search_click,2022-11-17 13:01:45
4276,634ZUMS9007FROCCPO5FNI1WMM,4584400000000.0,referral_click,2022-11-17 13:03:22
4277,633EAZYHZ4IIQNC2NZUZ179RIQ,4422430000000.0,added_to_basket,2022-11-17 13:04:59
4278,634TZ8SI6LV4C57BP5NDIGEHUM,2014260000000.0,product_sold,2022-11-17 13:06:36
4279,634XZIH7W742SCZVINP504B0LQ,1517930000000.0,recommendation_click,2022-11-17 13:08:13
4280,634RO49GXYDJ91B46ESMC5D0BT,3945900000000.0,search_click,2022-11-17 13:09:50
4281,634Z6UYYDZL2QEUVOFAL7TB3TH,4614120000000.0,referral_click,2022-11-17 13:11:27
4282,634V4LR6S5WG7M6NTJC02BG90D,183315000000.0,added_to_basket,2022-11-17 13:13:04
4283,63473WI2UIQOKGS2FA9IWTXIPZ,851266000000.0,product_sold,2022-11-17 13:14:41
4284,6334F8ZBRKA9QYOAE8JV1VYAFQ,4608610000000.0,recommendation_click,2022-11-17 13:16:18
4285,634JK8NZ4AHLSJNK0CZ5CGAAE5,1884820000000.0,search_click,2022-11-17 13:17:55
4286,634EKTTGP5TO2V05HD72CY19UC,6635690000000.0,referral_click,2022-11-17 13:19:32
4287,634AHF4VCKKQ5Q07G9M4KGZSWI,4551320000000.0,added_to_basket,2022-11-17 13:21:09
4288,634W73U2TDVE1IB6ZMQZQPGK9K,3829750000000.0,product_sold,2022-11-17 13:22:46
4289,634RC4QDYILP2R75EILNZQKWY6,4603210000000.0,recommendation_click,2022-11-17 13:24:23
4290,6343TZZ9SOGURKTDPGEIEQAKEE,6587220000000.0,search_click,2022-11-17 13:26:00
4291,634PAR2S80KNXQRXHI3OIR3SSP,2049080000000.0,referral_click,2022-11-17 13:27:37
4292,634FLQVMD2B0DZFK4KURW0SU8S,4561660000000.0,added_to_basket,2022-11-17 13:29:14
4293,634FSH2SHZD385N0063T8EUQFW,774250000000.0,product_sold,2022-11-17 13:30:51
4294,634F03R2Z608XKQ55D5BM9VGZ2,4559560000000.0,recommendation_click,2022-11-17 13:32:28
4295,6342SRUOIV5H20GVYUACWWUKIE,4169550000000.0,search_click,2022-11-17 13:34:05
4296,634K62W0L3ALJSMH54AVNFZ4VY,851267000000.0,referral_click,2022-11-17 13:35:42
4297,634FM6OWWWZ61VCC668557TJPE,210690000000.0,added_to_basket,2022-11-17 13:37:19
4298,6345FQ1IMJNHSU97CYQOW32V1F,1447660000000.0,product_sold,2022-11-17 13:38:56
4299,634F59UZU2JRYI7CX0AFCE41MZ,4166750000000.0,recommendation_click,2022-11-17 13:40:33
4300,63378ZET9XE43JF5P2ABCSD9NA,2185387077.0,search_click,2022-11-17 13:42:10
4301,634KZYI391STR4ET8CH408CLGV,2000390000000.0,referral_click,2022-11-17 13:43:47
4302,634O76B7EEJZ7OZ5X29M7FI9T4,3950870000000.0,added_to_basket,2022-11-17 13:45:24
4303,6346UM4GWPMO62MZE5O5K41KJW,2013810000000.0,product_sold,2022-11-17 13:47:01
4304,634NEAYWG41VEA2C43R2UGUTX0,6584120000000.0,recommendation_click,2022-11-17 13:48:38
4305,634IAQZIS9NVZRMVJC0HKQXRRG,9758710546.0,search_click,2022-11-17 13:50:15
4306,633KP45D5GYY8AQM7K9MNLNEP8,2854222469.0,referral_click,2022-11-17 13:51:52
4307,634H1RV4Q8JWBQJFYSX48FBD2U,6596550000000.0,added_to_basket,2022-11-17 13:53:29
4308,6344T1ZXEVAQ2NPLKAZJZ4AKEW,198836000000.0,product_sold,2022-11-17 13:55:06
4309,633UG8R3453BQ7Y3VSMW4ICPVM,4163390000000.0,recommendation_click,2022-11-17 13:56:43
4310,633EI34BRJK3FT6G1BMVR6WNJ9,177192000000.0,search_click,2022-11-17 13:58:20
4311,634AVIA72HRZIGVTMWY2BM6H4R,6653960000000.0,referral_click,2022-11-17 13:59:57
4312,6339Q3REI8T84AW9A9N749F4EX,1370940000000.0,added_to_basket,2022-11-17 14:01:34
4313,6348L3Y9BLCTON1OQRM9HK0ID9,3934060000000.0,product_sold,2022-11-17 14:03:11
4314,633AKEOH7B2L9U41R1H4YMSMMM,1422280000000.0,recommendation_click,2022-11-17 14:04:48
4315,6345M9YH6JSG78XAY1P5YW81DC,175988000000.0,search_click,2022-11-17 14:06:25
4316,6342L9VFZM5NJDZB43ZYVTSU0T,4468750000000.0,referral_click,2022-11-17 14:08:02
4317,634TRV4UQUI6B4PE8DFKB7U0GY,9907339858.0,added_to_basket,2022-11-17 14:09:39
4318,6344S3LUV57QV4L12WIQ72TFOW,851271000000.0,product_sold,2022-11-17 14:11:16
4319,634KJR8JGPENKNI0TCV2H7MAB4,4581720000000.0,recommendation_click,2022-11-17 14:12:53
4320,634S1Q0URAUWW4VCJA1KN60BP0,177174000000.0,search_click,2022-11-17 14:14:30
4321,6336NTNV30605GHGDD82S72IAU,4610990000000.0,referral_click,2022-11-17 14:16:07
4322,634IW67BVA6K0KO041HMXK21IY,4612880000000.0,added_to_basket,2022-11-17 14:17:44
4323,634PLUPYI6LBYBE26SDMO6YV8Z,4606220000000.0,product_sold,2022-11-17 14:19:21
4324,634ZSWRSQ4FEW9P4GNG0CEXJD5,4422430000000.0,recommendation_click,2022-11-17 14:20:58
4325,634QR5OILZIRU2U9RR1D6CQN7K,3112203973.0,search_click,2022-11-17 14:22:35
4326,634UO100YXHCNEFVDULT10L80X,1162040000000.0,referral_click,2022-11-17 14:24:12
4327,634H7F6MNH3I9OCSBDRNGXTTYW,194736000000.0,added_to_basket,2022-11-17 14:25:49
4328,634SOLJ5K3PCIYD704XZH4OTOS,6607960000000.0,product_sold,2022-11-17 14:27:26
4329,634IPWQM03O2C6N4CCG2ETJSK7,9926245266.0,recommendation_click,2022-11-17 14:29:03
4330,6336ZI8BGAV5RZH167IFO5FX3D,3866900000000.0,search_click,2022-11-17 14:30:40
4331,6346USU1D5A5OZA54FFN94VF3M,9833186962.0,referral_click,2022-11-17 14:32:17
4332,6342SAYAZAR6YQ2K99OR2PCKD5,6548890000000.0,added_to_basket,2022-11-17 14:33:54
4333,634UZZ8RRGG16SEXZNHD3YW5GJ,851268000000.0,product_sold,2022-11-17 14:35:31
4334,634Y3NJGSZ9HDP4G0I05D8E60Q,6593010000000.0,recommendation_click,2022-11-17 14:37:08
4335,634HIMQ7RWVAZI9LR1V70DJMJ3,4636770000000.0,search_click,2022-11-17 14:38:45
4336,634ZSQ65L0HUG6SZVRPBPFJSRF,4163410000000.0,referral_click,2022-11-17 14:40:22
4337,634178A3MIBP0BW0GIVFYRDD1G,6538890000000.0,added_to_basket,2022-11-17 14:41:59
4338,634J1WM6V9FNY2UG74VXOGAIY2,189332000000.0,product_sold,2022-11-17 14:43:36
4339,633XJSZ2BAJI8HLKHER7EPV5DZ,4592720000000.0,recommendation_click,2022-11-17 14:45:13
4340,634CAUUXCFZXGP4334QTWIV487,6545970000000.0,search_click,2022-11-17 14:46:50
4341,634UK6UAPFEOEFLBLUYYYJND9T,4274230000000.0,referral_click,2022-11-17 14:48:27
4342,6345GX7T6MUA40EU1D20LQGFVV,1822190000000.0,added_to_basket,2022-11-17 14:50:04
4343,634307D8VB4ONE5Y58A89Q8I7L,10128716434.0,product_sold,2022-11-17 14:51:41
4344,634XT0I0QGIUJJM32WSN15WFLM,1293950000000.0,recommendation_click,2022-11-17 14:53:18
4345,634LN4KYD7YC61VXNREZ5NZN97,4519820000000.0,search_click,2022-11-17 14:54:55
4346,6349YCNFZOW2935TF9GLH13OP7,1008930000000.0,referral_click,2022-11-17 14:56:32
4347,634CIDQ6RB2U4HCOMOQTIGSDAA,4614110000000.0,added_to_basket,2022-11-17 14:58:09
4348,633PH81IZX8Q3TB6S0E4NMWKN2,6607960000000.0,product_sold,2022-11-17 14:59:46
4349,634NEAYWG41VEA2C43R2UGUTX0,1422280000000.0,recommendation_click,2022-11-17 15:01:23
4350,634M2GG2JQXBCKPPAV9O58B4NP,1422280000000.0,search_click,2022-11-17 15:03:00
4351,633X7AEOY20ZLUKY8BJ2EQCK04,189874000000.0,referral_click,2022-11-17 15:04:37
4352,63483NYKMOYCARZXTL8338W0PW,4651840000000.0,added_to_basket,2022-11-17 15:06:14
4353,634OW4FYIOVC2LBRC2SLWMUG4H,4620680000000.0,product_sold,2022-11-17 15:07:51
4354,634FLXA65OUVNH7WW6YONL2NSZ,194961000000.0,recommendation_click,2022-11-17 15:09:28
4355,634TEKSI72V94KZOD28DHN7JGW,10199211538.0,search_click,2022-11-17 15:11:05
4356,6341C9VMEQ1NTP8JR6Q496J0FY,10084176530.0,referral_click,2022-11-17 15:12:42
4357,634C1TDWVKXPZ4ZZ0JK7SBYBEY,4470520000000.0,added_to_basket,2022-11-17 15:14:19
4358,634D9I430EDGCKDZDQUP6WY687,4615650000000.0,product_sold,2022-11-17 15:15:56
4359,634R1VM4P195M062K7VH6LD643,4166810000000.0,recommendation_click,2022-11-17 15:17:33
4360,634JW137LX3O3LTOX6165TCVHS,3925830000000.0,search_click,2022-11-17 15:19:10
4361,634REODQ9YP8CK484YQCLJLAU5,3943060000000.0,referral_click,2022-11-17 15:20:47
4362,634YDMAF87R2D6XEAUBTIMTAF4,1356660000000.0,added_to_basket,2022-11-17 15:22:24
4363,634WMALBJDZ2EVAVJE9HY21CLU,4586980000000.0,product_sold,2022-11-17 15:24:01
4364,6343SWUXL48PR1CZ4ULJXDUF06,2025830000000.0,recommendation_click,2022-11-17 15:25:38
4365,634JOOSNSNF6LEMIPMT9T71FJE,4605990000000.0,search_click,2022-11-17 15:27:15
4366,6347VPFDGB95BLA389GI7LQABO,4466490000000.0,referral_click,2022-11-17 15:28:52
4367,634AEQ44SAIA8KKEXILBBAFHJL,851263000000.0,added_to_basket,2022-11-17 15:30:29
4368,6345OKYGV8UGFP0V6207LRDXUV,4509530000000.0,product_sold,2022-11-17 15:32:06
4369,634W3M87XDCFVL4GANGMCRNXQA,194958000000.0,recommendation_click,2022-11-17 15:33:43
4370,6349WWMCL13ANXRTW9XIWSFUZ4,4559560000000.0,search_click,2022-11-17 15:35:20
4371,634NU3U8TGLKSUGN5DTKN0QCHY,1938180000000.0,referral_click,2022-11-17 15:36:57
4372,634CTGHRTZ8AQX0Q3899D8Y1JD,4625030000000.0,added_to_basket,2022-11-17 15:38:34
4373,634315N7G2PCJYOXGSC83QHPV0,3948960000000.0,product_sold,2022-11-17 15:40:11
4374,634SHUJ7D7EENO53787XAK5J9C,10155866066.0,recommendation_click,2022-11-17 15:41:48
4375,6332CS2KBIYV58UDTIBFUC33JQ,4603310000000.0,search_click,2022-11-17 15:43:25
4376,634B9T12AYVRKN14RSLFOBNYMA,1938100000000.0,referral_click,2022-11-17 15:45:02
4377,633DWYJ7K1TOP1QYMNG97IAKT9,1356670000000.0,added_to_basket,2022-11-17 15:46:39
4378,634ZYOO20PHRMKL3Y70SZNUINB,2007760000000.0,product_sold,2022-11-17 15:48:16
4379,634X1ASU9HIL6NFVSJBHNNQOGD,4597840000000.0,recommendation_click,2022-11-17 15:49:53
4380,634KXLNN0TN1IE9SFJOSZFR7OY,9996651090.0,search_click,2022-11-17 15:51:30
4381,634E0ZVN8CA0W0NAQTK7LE45SZ,9994822930.0,referral_click,2022-11-17 15:53:07
4382,6349EOKWADDWMI8H6R95BWQ5Q7,194960000000.0,added_to_basket,2022-11-17 15:54:44
4383,634J5SYNTO8PWK60HDBVQMKJTG,2000350000000.0,product_sold,2022-11-17 15:56:21
4384,633F0SHNJXRLU1BBQ9MCSBUNDB,1017330000000.0,recommendation_click,2022-11-17 15:57:58
4385,634WSWM353EMIQMSR3RVKR2I47,2816395077.0,search_click,2022-11-17 15:59:35
4386,634M1228X92E7NCOS0CCLX8XR7,4378960000000.0,referral_click,2022-11-17 16:01:12
